Raw Tweets,Clean Tweets,Sentiment
"More #FCS UFAs:
Atlanta Falcons: David Marvin, PK, Wofford (Georgia post-grad)
Buffalo Bills: Chris Hardeman, CB, H… https://t.co/QAlUiRoFV5",More FCS UFAs Atlanta Falcons David Marvin PK Wofford Georgia post grad Buffalo Bills Chris Hardeman CB H,0.5
Former Tennessee WR Josh Smith signs free-agent deal with New Orleans Saints https://t.co/YETn2Fycdk https://t.co/2TDZbwL3WK,Former Tennessee WR Josh Smith signs free agent deal with New Orleans Saints,0.1787878787878788
Former Tennessee WR Josh Smith signs free-agent deal with New Orleans Saints https://t.co/y3eI5q28g7,Former Tennessee WR Josh Smith signs free agent deal with New Orleans Saints,0.1787878787878788
"Show the Saints what we've seen your entire career ⚜️⚜️⚜️

Congratulations, Jacob Judd! 

#W1U #TRADITIONofTOUGH 

https://t.co/aVdqchhzuF",Show the Saints what we ve seen your entire career Congratulations Jacob Judd W1U TRADITIONofTOUGH,0.0
Former Tennessee WR Josh Smith signs free-agent deal with New Orleans Saints https://t.co/D4TH8ZpbuQ,Former Tennessee WR Josh Smith signs free agent deal with New Orleans Saints,0.1787878787878788
New Orleans Saints Draft Picks 2018:  RB Boston Scott picked at 201st overall https://t.co/x1BfM496sY https://t.co/ikyQygZaGb,New Orleans Saints Draft Picks 2018 RB Boston Scott picked at 201st overall,0.06818181818181818
Sean Payton' reviews New Orleans Saints 2018 draft https://t.co/DTktC03vPO https://t.co/Ga6ViYBLZB,Sean Payton reviews New Orleans Saints 2018 draft,0.13636363636363635
Sean Payton' reviews New Orleans Saints 2018 draft - Official Site https://t.co/H8co069sKv,Sean Payton reviews New Orleans Saints 2018 draft Official Site,0.13636363636363635
Latest on Nate Wozniak:  Nate has signed with the New Orleans Saints!!,Latest on Nate Wozniak Nate has signed with the New Orleans Saints,0.3181818181818182
Sean Payton' reviews New Orleans Saints 2018 draft #SaintsNation  https://t.co/guKT1AW8Ru https://t.co/WIC8i3Orz7,Sean Payton reviews New Orleans Saints 2018 draft SaintsNation,0.13636363636363635
"Fleur-de-Links, April 26: Will the Saints draft a new QB tonight? - Canal Street Chronicles https://t.co/AtuHzs9d9v",Fleur de Links April 26 Will the Saints draft a new QB tonight Canal Street Chronicles,0.13636363636363635
New Orleans Saints 2nd Day Draft Picks of 2018 https://t.co/XIbSOtI9Oz https://t.co/CBx4OqIfhj,New Orleans Saints 2nd Day Draft Picks of 2018,0.06818181818181818
Sean Payton' reviews New Orleans Saints 2018 draft https://t.co/rWqRGGavO8,Sean Payton reviews New Orleans Saints 2018 draft,0.13636363636363635
"⚡️ “New Orleans Saints 2018 Draft Recap”

https://t.co/O9QwPVCqAH",New Orleans Saints 2018 Draft Recap,0.13636363636363635
Saints News: New Orleans Saints 2018 post-draft needs – (CSC) https://t.co/DwgZReg29c https://t.co/TecM64xGth,Saints News New Orleans Saints 2018 post draft needs CSC,0.13636363636363635
"Analysts are saying the New Orleans Saints gave up to much for @MarcusJD84, I personally can't wait til he proves t… https://t.co/itlsFXVLJy",Analysts are saying the New Orleans Saints gave up to much for I personally can t wait til he proves t,0.1590909090909091
Wake Forest tight end Cameron Serigne was invited to the New Orleans Saints mini-camp.  Scouting Report: https://t.co/u8yRW69etE,Wake Forest tight end Cameron Serigne was invited to the New Orleans Saints mini camp Scouting Report,-0.02110389610389611
"Austin Wolf, WR, Akron is going to NY Jets week 1 and New Orleans Saints week 2 for minicamp tryouts",Austin Wolf WR Akron is going to NY Jets week 1 and New Orleans Saints week 2 for minicamp tryouts,0.13636363636363635
@AllSaintsBlog I am. Born and raised in New Orleans. Been dressing him in Saints clothing all his life! And teachin… https://t.co/6UrslFxm76,I am Born and raised in New Orleans Been dressing him in Saints clothing all his life And teachin,0.13636363636363635
CB Shaq Wiggins has signed with the New Orleans Saints. 🍊 https://t.co/nU7NIVeYvG,CB Shaq Wiggins has signed with the New Orleans Saints,0.13636363636363635
(TP/Nola.com) Grading the 2018 New Orleans Saints NFL Draft class https://t.co/rzOFVaECWw https://t.co/ql6obPzizT,TP Nola com Grading the 2018 New Orleans Saints NFL Draft class,0.13636363636363635
"NFC South
Atlanta Falcons (B)
New Orleans Saints (C+)
Carolina Panthers (A-)
Tampa Bay Buccaneers (A-)",NFC South Atlanta Falcons B New Orleans Saints C Carolina Panthers A Tampa Bay Buccaneers A,0.13636363636363635
"Saints Morning Break presented by Community Coffee for Sunday, A - Official Site https://t.co/kp86nyEFvF",Saints Morning Break presented by Community Coffee for Sunday A Official Site,0.0
Grading the 2018 New Orleans Saints NFL Draft class https://t.co/3xgdtEL4jP,Grading the 2018 New Orleans Saints NFL Draft class,0.13636363636363635
A look at every #LSU player the New Orleans Saints have ever drafted https://t.co/v9f7gOrJfZ,A look at every LSU player the New Orleans Saints have ever drafted,0.13636363636363635
Former #FSU WR/DB Ermon Lane is heading to the New Orleans Saints. https://t.co/uncyrTSJ9v,Former FSU WR DB Ermon Lane is heading to the New Orleans Saints,0.06818181818181818
Grading the 2018 New Orleans Saints NFL Draft class #neworleans #bhive https://t.co/S9ceHyToBk,Grading the 2018 New Orleans Saints NFL Draft class neworleans bhive,0.13636363636363635
@BostonScott2 @Saints Welcome to New Orleans!,Welcome to New Orleans,0.4681818181818182
Congrats @First_Class_Cee on the camp invite with the New Orleans Saints! #WhoDat,Congrats Class Cee on the camp invite with the New Orleans Saints WhoDat,0.13636363636363635
New Orleans Saints 2018 Undrafted Free Agency Tracker https://t.co/P9QsgimCj2 https://t.co/upS7BWW9eq,New Orleans Saints 2018 Undrafted Free Agency Tracker,0.2681818181818182
Former UConn TE Tommy Myers headed to New Orleans Saints mini-camp.,Former UConn TE Tommy Myers headed to New Orleans Saints mini camp,0.06818181818181818
New Orleans Saints pick LSU offensive lineman Will Clapp in 7th round  https://t.co/3Dsgx82OiU https://t.co/SPTKlDgRfH,New Orleans Saints pick LSU offensive lineman Will Clapp in 7th round,-0.03181818181818183
New Orleans #Saints 2018 post-draft needs https://t.co/VtDn9DADpa #Saints50 #GoSaints https://t.co/ISZtYB4WGz,New Orleans Saints 2018 post draft needs Saints50 GoSaints,0.13636363636363635
Grading the 2018 New Orleans Saints NFL Draft class https://t.co/yhLKCiCTNT,Grading the 2018 New Orleans Saints NFL Draft class,0.13636363636363635
Please join us in help celebrate my son invitation to the New Orleans Saints football Program. We were humble to re… https://t.co/R2FDdueTs8,Please join us in help celebrate my son invitation to the New Orleans Saints football Program We were humble to re,-0.03181818181818183
Biggest post-draft questions for Saints and rest of the league - Mike Triplett (ESPN) https://t.co/YIQuNERa7K,Biggest post draft questions for Saints and rest of the league Mike Triplett ESPN,0.0
NEW ORLEANS SAINTS 2018 PANINI SCORE FOOTBALL HOBBY 4 BOX 1/3 CASE BREAK #1: $9.50 (6 Bids) End Date: Sunday Apr-29… https://t.co/aR9PWXx3Zq,NEW ORLEANS SAINTS 2018 PANINI SCORE FOOTBALL HOBBY 4 BOX 1 3 CASE BREAK 1 9 50 6 Bids End Date Sunday Apr 29,0.13636363636363635
Breaking news Lil Homie D'Ernest Johnson To The New Orleans Saints ...... #ImmokaleeBoy… https://t.co/G6mglcFGDn,Breaking news Lil Homie D Ernest Johnson To The New Orleans Saints ImmokaleeBoy,0.13636363636363635
