Raw Tweets,Clean Tweets,Sentiment
I can't believe that Crosby wasn't selected in the First Round... hope my Titans snag him even though they don't re… https://t.co/IrDTqqG8rd,I can t believe that Crosby wasn t selected in the First Round hope my Titans snag him even though they don t re,0.024999999999999994
Y’all just don’t realize how close I am to being done with the colts and just rocking with the titans cause they in Tennessee,Y all just don t realize how close I am to being done with the colts and just rocking with the titans cause they in Tennessee,0.0
My Nephew in the War Room of the Tennessee Titans doing what he does best... NFL Draft! https://t.co/6DaLAifoiw,My Nephew in the War Room of the Tennessee Titans doing what he does best NFL Draft,1.0
"One of Rashaan Evans' knocks was not running a 40. $ Quote Vrabel gave me shows they didn't care: ""We won't get cau… https://t.co/2ag8v0j07M",One of Rashaan Evans knocks was not running a 40 Quote Vrabel gave me shows they didn t care We won t get cau,0.0
"@Titans fans, we got a stud and a star in the making. #TitanUp https://t.co/V26xFCOWjk",fans we got a stud and a star in the making TitanUp,0.0
My totally selfish wish for tomorrow is that Anthony Miller gets picked by the @Titans. Him and Corey Davis catchin… https://t.co/mvs9oWoy1i,My totally selfish wish for tomorrow is that Anthony Miller gets picked by the Him and Corey Davis catchin,-0.5
"Ok  all you @Titans draft experts, what are the chance they trade up in the second and get @HaroldLandry",Ok all you draft experts what are the chance they trade up in the second and get,0.25
"Grading Titans' Rashaan Evans Pick: 

https://t.co/Npfh617wQm",Grading Titans Rashaan Evans Pick,0.0
@Titans trade up in 2nd to get Landry to go with Evans?? 👀,trade up in 2nd to get Landry to go with Evans,0.0
"“When the Tennessee Titans called me, my heart dropped.” 

@Titans take @616evans4 in first round of #NFLDraft.

MO… https://t.co/NAZ475HhPG",When the Tennessee Titans called me my heart dropped take in first round of NFLDraft MO,0.024999999999999994
@Finesse1oh1 My @titans didn't draft anybody,My didn t draft anybody,0.0
"22. Tennessee Titans (via Ravens, Bills e Chiefs) - LB Rashaan Evans (Alabama)
23. New England Patriots (via Rams)… https://t.co/GT93v9MXsT",22 Tennessee Titans via Ravens Bills e Chiefs LB Rashaan Evans Alabama 23 New England Patriots via Rams,0.13636363636363635
@Titans trade up early in the 2nd to get Harold Landry 👀👀👀👀🔥🔥🔥🔥🔥,trade up early in the 2nd to get Harold Landry,0.05
Great Job @Titans. I have nothing to say but good things tonight.,Great Job I have nothing to say but good things tonight,0.75
"@ESPN_ReceDavis @SECNetwork @ESPNCFB @nflnetwork @ESPN_ReceDavis 
@AlabamaFTBL haters gonna HATE today!
Four in the… https://t.co/ik3xktYqXL",ReceDavis ReceDavis haters gonna HATE today Four in the,-0.8
@jared_hamby @Titans This morning I’d have said a safety but I really like this pick a lot.,hamby This morning I d have said a safety but I really like this pick a lot,0.2
"At the end of Round 1, the @Titans currently have 5 picks remaining:

Round 2 (57)
Round 3 (89)
Round 5 (162)
Round… https://t.co/NKwc2x2Rc1",At the end of Round 1 the currently have 5 picks remaining Round 2 57 Round 3 89 Round 5 162 Round,-0.16666666666666666
@OguinJustin @TBrooks1969 @3HL1045 @Titans Never ran the 40,Never ran the 40,0.0
@616evans4 Welcome to Tennessee! Excited to have you on the Titans. #TitanUp,Welcome to Tennessee Excited to have you on the Titans TitanUp,0.5875
@Titans @616evans4 @NFL Roll tide baby!!!! Titan up!!!!,Roll tide baby Titan up,0.0
So awesome to see so many @Titans fans at the #NFLDraft! Hoping to see more when we bring the heat on Monday Night… https://t.co/RlY9eaVzJc,So awesome to see so many fans at the NFLDraft Hoping to see more when we bring the heat on Monday Night,0.6666666666666666
@KKennedy81 @KS1MPSON @crudestcub123 @Titans Good grief.,Good grief,-0.050000000000000044
fuck dude.... @Titans play the @Ravens this year.. Dude's gonna go off on us I already know.,fuck dude play the this year Dude s gonna go off on us I already know,-0.4
@jwyattsports @616evans4 @Titans @AlabamaFTBL Love the pick!,Love the pick,0.5
Totally FanGirled it tonight with @MickeyRyan1045 of the @3HL1045 at the @Titans Draft Party. Sorry about that lol https://t.co/QzHrNsr0bC,Totally FanGirled it tonight with of the at the Draft Party Sorry about that lol,0.10000000000000002
@Titans @KingHenry_2 @616evans4 https://t.co/Ue4M34sNAp #Titans #TitanUp,2 Titans TitanUp,0.0
Titans First Round Draft Pick: Rashaan Evans - Official Site https://t.co/x8mkVdHwob,Titans First Round Draft Pick Rashaan Evans Official Site,0.024999999999999994
"At the #NFLDraft, @616evans4 describes the emotions of the day, and being picked by the @Titans @AlabamaFTBL https://t.co/xajANscm6K",At the NFLDraft describes the emotions of the day and being picked by the,0.0
How the hell did Jackson not go first round? Insane.. pls trade up and get him @Titans https://t.co/fcqy7iBmpC,How the hell did Jackson not go first round Insane pls trade up and get him,-0.31666666666666665
@Raising_Canes Sure would make some money at @NissanStadium with the @Titans @Lfresh07,Canes Sure would make some money at with the,0.5
@KKennedy81 @KS1MPSON @Titans What a stalker.. but to answer your question I am divorce and live in Fresno and fly… https://t.co/d5wLuYlkLZ,What a stalker but to answer your question I am divorce and live in Fresno and fly,0.4681818181818182
@TaylorRitson1 @Titans  https://t.co/TQTErHpl9f,,0.0
@Chico_Hndrxx @Titans grab this man,Hndrxx grab this man,0.0
I love the NFL Draft but I love Jesus more. Why Jake Locker Walked Away From Football #NFLDraft https://t.co/YBOoNYJWhn via @SINow,I love the NFL Draft but I love Jesus more Why Jake Locker Walked Away From Football NFLDraft via,0.5
@donnieflorian @MarcusMariGOATa @Titans So you saying I’m wrong that it wasn’t worth giving up a fourth round pick… https://t.co/BzQ6n8rafG,So you saying I m wrong that it wasn t worth giving up a fourth round pick,-0.1
@KS1MPSON @crudestcub123 @Titans Don't feed trolls https://t.co/h5HIchWyd1,Don t feed trolls,0.0
@therealec3 join me with the @Titans!!! Gonna be a good year! https://t.co/xT1qZzq1wb,join me with the Gonna be a good year,0.7
@3HL1045 @Titans Perfect,Perfect,1.0
"@Titans @616evans4 He’ll be a massive bust, carrying on the tradition of NFL Bust U.",He ll be a massive bust carrying on the tradition of NFL Bust U,0.0
@PlayboiCed @TJ_092 @Titans @616evans4 @NFL I’d rather Hubbard y’all can have Landry,092 I d rather Hubbard y all can have Landry,0.0
"Happy with @Titans pick, Evans wouldn't have gotten pass NE. Hoping we can double-dip and get Landry in the 2nd",Happy with pick Evans wouldn t have gotten pass NE Hoping we can double dip and get Landry in the 2nd,0.26666666666666666
"Grading Titans' Rashaan Evans Pick: 

https://t.co/mnikVEx41A",Grading Titans Rashaan Evans Pick,0.0
@Kobe216_ @TJ_092 @Titans @616evans4 @NFL we getting hubbard then,092 we getting hubbard then,0.0
@crudestcub123 @Titans @CoolBreezeLT  https://t.co/8dRc8DBb83,,0.0
@TitansAmie @Titans @616evans4 GREAT pick...desperately needed pass rush help...he fits the bill #titanup #rolltide,GREAT pick desperately needed pass rush help he fits the bill titanup rolltide,0.10000000000000003
@PBinNashville @Titans Oh so is Brock Turner’s actions forgivable? You make me sick. You’re only dismissing his act… https://t.co/F2xk4AKiFN,Oh so is Brock Turner s actions forgivable You make me sick You re only dismissing his act,-0.35714285714285715
#RollTide #Bama https://t.co/shvquJtxbX WATCH: Rashaan Evans gets call from Derrick Henry after he was drafted by Tennessee Titans,RollTide Bama WATCH Rashaan Evans gets call from Derrick Henry after he was drafted by Tennessee Titans,0.0
#RollTide #Bama https://t.co/zhVKD2BgQu Tennessee Titans draft former Alabama star Rashaan Evans at No. 22,RollTide Bama Tennessee Titans draft former Alabama star Rashaan Evans at No 22,0.0
"Spent some time with the newest @titans linebacker r.blade_ after he was drafted. No, we didn’t… https://t.co/z4JKxYF6eQ",Spent some time with the newest linebacker r blade after he was drafted No we didn t,-0.1
Big things to come from Tennessee next season #TitanUp,Big things to come from Tennessee next season TitanUp,0.0
@TJ_092 @Titans @616evans4 @NFL Landry gone. We taking him at 33 or 35,092 Landry gone We taking him at 33 or 35,0.0
M o o d @Titans https://t.co/ls8lvJYV61,M o o d,0.0
@mspears96 @Titans Absolutely. He’s a stud no doubt,Absolutely He s a stud no doubt,0.2
"@Jamesba59723211 @Titans After that shit, should have to forfeit them.",After that shit should have to forfeit them,-0.2
"@crudestcub123 @Titans Ummmm....Kid was like 15 when he tweeted this lol. We ALL have character issues, if ya deny… https://t.co/ETw50GFFKp",Ummmm Kid was like 15 when he tweeted this lol We ALL have character issues if ya deny,0.8
".@Titans top pick Rashaan Evans asked, “If you were a boat, what would you name it?” #NFLDraft @jwyattsports Good a… https://t.co/py449F2Hwa",top pick Rashaan Evans asked If you were a boat what would you name it NFLDraft Good a,0.6
@DustinTylerHic2 @carkuffm Titans Gm Jon Robinson and HOF coach Maurice Carkuff are from Union City Tennessee. Genius is in the water.,Titans Gm Jon Robinson and HOF coach Maurice Carkuff are from Union City Tennessee Genius is in the water,0.0
"@crudestcub123 @Titans Just like we don't care what Josh Allen said, we don't care what Evans said. Both of these g… https://t.co/AACYelVjXj",Just like we don t care what Josh Allen said we don t care what Evans said Both of these g,0.0
@TJ_092 @Titans @616evans4 @NFL Beautiful,092 Beautiful,0.85
@gmfb @nflnetwork It's Party Time For Us @Titans Fans Picking @616evans4 #Titans #TitanUp https://t.co/bA0r4RIlAW,It s Party Time For Us Fans Picking Titans TitanUp,0.0
@crudestcub123 @Titans You are an idiot. That is all,You are an idiot That is all,-0.8
@Titans @616evans4 @NFL Get Landry or sweat round 2,Get Landry or sweat round 2,-0.2
@3HL1045 @Titans  https://t.co/2kyy0NBPCm,,0.0
"@KS1MPSON @Titans I was simply helping her self esteem by retweeting her picture. It’s called being a good friend, you should try it..",I was simply helping her self esteem by retweeting her picture It s called being a good friend you should try it,0.35
The @Titans turned a cool experience to one of the coolest nights in my life.   #NFLDraft https://t.co/RovT0RuaxI,The turned a cool experience to one of the coolest nights in my life NFLDraft,0.35
@KS1MPSON @MarcusMariGOATa @Titans Or we could’ve gotten Calvin Ridley we need receivers,Or we could ve gotten Calvin Ridley we need receivers,0.0
@Titans I called it! 🤤🤤🤤 #TitanUp https://t.co/TXcgkNMtb6,I called it TitanUp,0.0
@Joeytide @crudestcub123 @TylerSchnarr @Titans @616evans4 Richard you live in Tn and go to alot of games?,Richard you live in Tn and go to alot of games,0.13636363636363635
@Jacook2823 @3HL1045 @Titans They asked on Twitter if any of their Twitter followers had comments on the Titans dra… https://t.co/cANYvLPXGT,They asked on Twitter if any of their Twitter followers had comments on the Titans dra,0.0
@crudestcub123 @bIackweeb @Titans OK dude. Keep your hands out of your pockets lmao,OK dude Keep your hands out of your pockets lmao,0.55
Running all over the world (Jerry’s world to be exact) but the @Titans traded up to pick 22 to select LB Rashaan Ev… https://t.co/t8s2POLagY,Running all over the world Jerry s world to be exact but the traded up to pick 22 to select LB Rashaan Ev,0.25
When your favorite pro team takes one of your favorite players from your favorite college team.  @Titans @616evans4… https://t.co/hLu1BHa6go,When your favorite pro team takes one of your favorite players from your favorite college team,0.5
@crudestcub123 @Titans Says the guy who retweeted this stuff. Oh my ur such a sexist! 😲 https://t.co/pRwVTrxF9V,Says the guy who retweeted this stuff Oh my ur such a sexist,0.0
@Goodarcm @bIackweeb @Titans Um those are my friends.. I am allowed to have high school age social media friends..,Um those are my friends I am allowed to have high school age social media friends,0.09666666666666666
@3HL1045 @Titans It’s a perfect pick. The guy can rush the passer or play LB,It s a perfect pick The guy can rush the passer or play LB,1.0
@_bigbam_ alright so you're all gonna havta explain to me the ins and outs of being a Titans fan because I'm a rook… https://t.co/7QBblAjn3E,bigbam alright so you re all gonna havta explain to me the ins and outs of being a Titans fan because I m a rook,0.0
@Titans @616evans4 @AlabamaFTBL #rolltide,rolltide,0.0
"@HokageNay @Titans I am seeing this right? You’re an African America, you should be on my side here unless you got… https://t.co/M340gAXubt",I am seeing this right You re an African America you should be on my side here unless you got,0.14285714285714285
@Titans 22 pick get it right now,22 pick get it right now,0.2857142857142857
The Tennessee Titans still yalls father. Sit down child. https://t.co/WXO4aTydWO,The Tennessee Titans still yalls father Sit down child,-0.15555555555555559
@WUZ1045 @Titans If he can help us win I don’t care where he played college ball.,If he can help us win I don t care where he played college ball,0.8
@crudestcub123 @Titans Nissan Stadium has only been the 3rd sponsor of the stadium. Shows you haven't been a fan an… https://t.co/6lHbNtkxkC,Nissan Stadium has only been the 3rd sponsor of the stadium Shows you haven t been a fan an,0.0
@MarcusMariGOATa @Titans Honestly do not understand people complaining about giving up a 4th round pick to get thei… https://t.co/sTBMtUd6sl,Honestly do not understand people complaining about giving up a 4th round pick to get thei,-0.25
@bIackweeb @crudestcub123 @Titans This dude looks old af retweeting pictures of high school girls going to prom but… https://t.co/q7a8y7eeqS,This dude looks old af retweeting pictures of high school girls going to prom but,0.13
@Titans bring Lamar Jackson to me. It is time.,bring Lamar Jackson to me It is time,0.0
@Horse_Power24 @Titans We got that thing now!!!!!!! I like the pick,Power24 We got that thing now I like the pick,0.0
"Tennessee Titans, @titans is now trending in #Birmingham

https://t.co/ISTeYlUPxG https://t.co/tndDVL6Jtf",Tennessee Titans is now trending in Birmingham,0.0
@Titans GET @Lj_era8 ‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️,GET era8,0.0
Jon Robinson is my hero @Titans,Jon Robinson is my hero,0.0
@crudestcub123 @kosherfteswl @Titans @CoolBreezeLT  https://t.co/s2EKeumrMW,,0.0
Let’s all give a warm @Titans town welcome to our newest family member @616evans4 #TitanUp https://t.co/moL9jOfefz,Let s all give a warm town welcome to our newest family member TitanUp,0.7
Yes!!! Two of my favorite Tide players @minkfitz_21 and @CalvinRidley1 go to my two favorite NFL teams @Titans and… https://t.co/9olzDMiL3d,Yes Two of my favorite Tide players 21 and go to my two favorite NFL teams and,0.5
Welcome aboard big dog #titanup #tennesseetitans #tennessee #Alabama #CrimsonTide @616evans4 https://t.co/CtuT3nxtOW,Welcome aboard big dog titanup tennesseetitans tennessee Alabama CrimsonTide,0.4
@crudestcub123 @Titans U don't have tickets to stop lying you liberal loser ....,U don t have tickets to stop lying you liberal loser,0.0
Welcome aboard big dog #titanup #tennesseetitans #tennessee #Alabama #CrimsonTide @616evans4 https://t.co/TgEe3FJKPj,Welcome aboard big dog titanup tennesseetitans tennessee Alabama CrimsonTide,0.4
@colecubelic @Titans  https://t.co/YEuPyFXDv5,,0.0
@colecubelic @Titans I guess he said he could improve. I think he dominates off the edge https://t.co/egNbAHiR4h,I guess he said he could improve I think he dominates off the edge,0.0
@Titans Pretty sure those details aren’t accurate,Pretty sure those details aren t accurate,0.38333333333333336
"@3HL1045 @Titans Great pick, and something they needed",Great pick and something they needed,0.8
"@Titans if I ordered a womans @TaylorLewan77 jersey that was too tight from Titans locker room, is it eligible for… https://t.co/CpPrLvWIY8",if I ordered a womans jersey that was too tight from Titans locker room is it eligible for,-0.17857142857142858
@kosherfteswl @Titans @CoolBreezeLT No sorry but I could give you compensation if you and your friend help me cause… https://t.co/YBUymh0wYS,No sorry but I could give you compensation if you and your friend help me cause,0.25
"@crudestcub123 @Titans Shut up you loser, watch the spelling bee or some shit",Shut up you loser watch the spelling bee or some shit,-0.2
@MarcusMariGOATa @Titans Trusting a Coach who likely knows.,Trusting a Coach who likely knows,0.0
Tennessee Titans pick Rashaan Evans ILB/ Alabama for the 22nd pick: https://t.co/3FxotIUnQh via @YouTube,Tennessee Titans pick Rashaan Evans ILB Alabama for the 22nd pick via,0.0
@maximoavance @NewEraMx @nflmx @NFL_MA @Farill_Makers @elnarrador @JORGEMILHE @NFLEspanol @RountreeNCAA… https://t.co/pVO97KliLf,MA Makers,0.0
@crudestcub123 @Titans Alright bye.,Alright bye,0.0
@crudestcub123 @Titans  https://t.co/dIDeWFFfMW,,0.0
Tennessee Titans draft former Alabama star Rashaan Evans at No. 22 https://t.co/Wh21W2UDti,Tennessee Titans draft former Alabama star Rashaan Evans at No 22,0.0
@crudestcub123 @Titans Can you keep the suite tickets for @CoolBreezeLT and I we trying to pull up since you mad.,Can you keep the suite tickets for and I we trying to pull up since you mad,-0.625
Newly selected @Titans LB @616evans4 joins us now by phone on @titansradio,Newly selected LB joins us now by phone on,0.13636363636363635
Taven Bryan looks like he has to shit 24/7 @Jaguars @Titans @Midday180 😂😂😂😂😂,Taven Bryan looks like he has to shit 24 7,-0.2
@crudestcub123 @Titans Guess one tweet from 2012 dictates a persons character huh? 🤦🏻‍♂️ https://t.co/vnJLAwbGLf,Guess one tweet from 2012 dictates a persons character huh,0.0
WATCH: Rashaan Evans gets call from Derrick Henry after he was drafted by Tennessee Titans https://t.co/gv5YywM8EC https://t.co/DZ3Z8EpfCk,WATCH Rashaan Evans gets call from Derrick Henry after he was drafted by Tennessee Titans,0.0
WATCH: Rashaan Evans gets call from Derrick Henry after he was drafted by Tennessee Titans https://t.co/j1pnRm2O67,WATCH Rashaan Evans gets call from Derrick Henry after he was drafted by Tennessee Titans,0.0
"@crudestcub123 @Titans yo I hate when people do this, stop bringing up their old tweets you 4 eyed bitch.",yo I hate when people do this stop bringing up their old tweets you 4 eyed bitch,-0.35000000000000003
@ox_katelynn @dustin_felvus @jwyattsports @Titans @616evans4 @KingHenry_2 Dreading 😂,katelynn felvus 2 Dreading,0.0
@Titans draft @ChristianDavon2  please,draft please,0.0
@crudestcub123 @Titans I'll take them,I ll take them,0.0
@bmo54bmo54 @ThePostRoute17 @Titans @616evans4 My man @616evans4 looks quick! His spy game in that video looked awe… https://t.co/KDRSw6ZCT3,My man looks quick His spy game in that video looked awe,-0.033333333333333354
@crudestcub123 @Titans @AlabamaFTBL @616evans4 Cut?😂😂😂. U must be a Colts fan.,Cut U must be a Colts fan,0.0
.@616evans4 being genuinely happy to be picked by the @Titans makes me a happy and hopeful fan.,being genuinely happy to be picked by the makes me a happy and hopeful fan,0.8
@Titans Hey Richard sell them to me I’ll take em off your hands,Hey Richard sell them to me I ll take em off your hands,0.0
"@KingHenry_2 @616evans4 @Titans LETS GOOOOO, ITS BOUT TO HAPPEN 🏆🏆🏆🐘🐘 #rolltide",2 LETS GOOOOO ITS BOUT TO HAPPEN rolltide,0.0
@AThompson55 Smart I left the bengals fan base in January after they gave Marvin Lewis a 2 yr contract extension I… https://t.co/f8LUWjLtOa,Smart I left the bengals fan base in January after they gave Marvin Lewis a 2 yr contract extension I,-0.19523809523809524
@Titans @616evans4 @AlabamaFTBL Followed! ❤️❤️. #titanup @616evans4 let's do this!,Followed titanup let s do this,0.0
Shoutout to @Titans for amazing seats to the draft. Definitely a wonderful experience! #TitanUp https://t.co/pPfJxBtLn6,Shoutout to for amazing seats to the draft Definitely a wonderful experience TitanUp,0.8
2018 NFL Draft: Titans trade up to 22nd pick - Yardbarker https://t.co/vCOJ6x5PrC,2018 NFL Draft Titans trade up to 22nd pick Yardbarker,0.0
"@kierrrlanae_ @Titans Go for two,  jump over the lawnmower and catch it one handed...",Go for two jump over the lawnmower and catch it one handed,0.0
I could not be any happier as both an @AlabamaFTBL AND @Titans fan to see @616evans4 selected 22nd overall in the… https://t.co/yA0t8n9ZBA,I could not be any happier as both an AND fan to see selected 22nd overall in the,0.0
@kevin_kirksey @Titans Julio and Calvin,kirksey Julio and Calvin,0.0
Been waiting for years for the @Titans to draft an Alabama player in the first round. Trader-Jon finally pulled thr… https://t.co/8ArkTYFtgU,Been waiting for years for the to draft an Alabama player in the first round Trader Jon finally pulled thr,0.016666666666666663
@Titans We traded for someone with major character issues. Did Jon Robinson do any investigation work at all? Unacc… https://t.co/Zdowuuoepp,We traded for someone with major character issues Did Jon Robinson do any investigation work at all Unacc,0.0625
"Tennessee Titans trade up, select LB Rashaan Evans with 22nd pick #TNTitans  https://t.co/zoEWpfOa7e https://t.co/FlMxkyqo2B",Tennessee Titans trade up select LB Rashaan Evans with 22nd pick TNTitans,0.0
@Titans JROB 🙌🙌🙌,JROB,0.0
@Titans Good job boys taking a linebacker in the 1st round. Now let's get a receiver with our next pick. #TitanUp,Good job boys taking a linebacker in the 1st round Now let s get a receiver with our next pick TitanUp,0.16666666666666666
@WUZ1045 @SeniorBowlPhil @Titans @616evans4 He's a bama guy.  No shocker!,He s a bama guy No shocker,0.0
@Titans John Robinson the goat,John Robinson the goat,0.0
@Joeytide @TylerSchnarr @Titans @616evans4 I am looking to financial support a woman? What are you doing to support woman?,I am looking to financial support a woman What are you doing to support woman,0.0
"@616evans4 drafted to @Titans, @pennyhendrixx drafted to @Seahawks and @CalvinRidley1 drafted to @AtlantaFalcons ..… https://t.co/dqkvqeybyB",drafted to drafted to and drafted to,0.0
if Harold Landry falls to the second please god do something and go get that man @Titans,if Harold Landry falls to the second please god do something and go get that man,0.0
@mspears96 @Titans LETS GOOOOO #TitanUp https://t.co/YanpaheFxO,LETS GOOOOO TitanUp,0.0
#NFLDraft : The @Titans have selected #RashannEvans LB from #Alabama,NFLDraft The have selected RashannEvans LB from Alabama,0.0
@Titans 22*,22,0.0
@3HL1045 @Titans  https://t.co/T7d72ZiYbf,,0.0
@Titans @KingHenry_2 @AlabamaFTBL Only 2 things that make Titans good!! #RollTide Will look forward to this year!! #Titan Up,2 Only 2 things that make Titans good RollTide Will look forward to this year Titan Up,0.35
@Joeytide @crudestcub123 @Titans @616evans4  https://t.co/Aoj32Pdb54,,0.0
Juggling seeing the @Titans make their draft pick at the same time the @nashvillesounds were getting a walk-off dub… https://t.co/WDgvGJz1mV,Juggling seeing the make their draft pick at the same time the were getting a walk off dub,0.0
@whittyboy24 @crudestcub123 @Titans @nflnetwork The guy is doing this everywhere.  Don’t give him any time.  He is… https://t.co/mJnIH3tF1Z,The guy is doing this everywhere Don t give him any time He is,0.0
Rashaan Evans draft pick creates buzz for Titans https://t.co/50y8pFfaGh via @tennessean,Rashaan Evans draft pick creates buzz for Titans via,0.0
@crudestcub123 @Joeytide @Titans @616evans4  https://t.co/DuuIwbL8Hn,,0.0
Welcome to the @Titans @616evans4 love this pick! #NFLdraft #NFLDraftNews #TitanUp https://t.co/p63DzQUl4y,Welcome to the love this pick NFLdraft NFLDraftNews TitanUp,0.65
@CutlerKlein @BIGJOEONTHEGO @Titans @BoclairSports He has one - back at the table along the other wall.,He has one back at the table along the other wall,-0.0625
@616evans4 WELCOME MAN TO THE TENNESSEE TITANS YOUR GONNA DO GREAT THINGS FOR TITANS AND CANT WAIT TO WATCH U PLAY THIS YEAR!!!!!! #TitanUp,WELCOME MAN TO THE TENNESSEE TITANS YOUR GONNA DO GREAT THINGS FOR TITANS AND CANT WAIT TO WATCH U PLAY THIS YEAR TitanUp,0.8
@TBrooks1969 @3HL1045 @Titans Actually he played half the year and in the national title game.... was hurt the year… https://t.co/i70DZJTSQ8,Actually he played half the year and in the national title game was hurt the year,-0.18888888888888888
"@3HL1045 @Titans Great pick. The best edge guys were gone, need fresh blood at LB, but this draft (like all) will hinge on Rd2-Rd5 value.",Great pick The best edge guys were gone need fresh blood at LB but this draft like all will hinge on Rd2 Rd5 value,0.7000000000000001
"The @Titans have made their first draft pick an inside linebacker, selecting Alabama's Rashaan Evans after trading… https://t.co/UqjegRjJWg",The have made their first draft pick an inside linebacker selecting Alabama s Rashaan Evans after trading,0.25
My 2 favorite teams got Alabama players!!! @Titans @AtlantaFalcons,My 2 favorite teams got Alabama players,0.5
@crudestcub123 @Titans @AlabamaFTBL @616evans4  https://t.co/Ii4wVkaJyV,,0.0
I see you bro!  15 feet away #onlyeightleft #BGA @Titans @1045TheZone @titansradio,I see you bro 15 feet away onlyeightleft BGA,0.0
@Titans @KingHenry_2 @AlabamaFTBL Congratulations and Roll Tide Roll!!!!,2 Congratulations and Roll Tide Roll,0.0
@ESantana72 @Titans @steelers @DianaQro @gyronman80 Ahi viene papa a seleccionar,Ahi viene papa a seleccionar,0.0
Sports day at school representing our Titans and honoring 2015 1st round pick Marcus Mariota💙🏈 #TitanUp @Titans… https://t.co/hGPA152bhA,Sports day at school representing our Titans and honoring 2015 1st round pick Marcus Mariota TitanUp,-0.2
@3HL1045 @Titans Love it.  Kieth Bullock the 2nd.   Just wait.,Love it Kieth Bullock the 2nd Just wait,0.25
@Jacook2823 @DadofTwins02 @3HL1045 @Titans  https://t.co/AlJjztHNeK,,0.0
@crudestcub123 @Titans @nflnetwork Wait... wth does being white have to do with any of this? This guy is BLACK. Lol… https://t.co/SUn7xqRMVK,Wait wth does being white have to do with any of this This guy is BLACK Lol,0.21111111111111114
@BuckyBrooks @nflnetwork @Titans Are you sure? I blinked and I missed the coverage of that pick. Every other pick i… https://t.co/Jf8k51nvCh,Are you sure I blinked and I missed the coverage of that pick Every other pick i,0.1875
@Titans @AlabamaFTBL @616evans4 Awful decision. We decided to avoid morals. We should absolutely cut our loses and… https://t.co/j5PXUM1BWM,Awful decision We decided to avoid morals We should absolutely cut our loses and,-0.3666666666666667
@3HL1045 @Titans Love it. #RollTIde #BuiltByBama 🐘🏈👍🏻,Love it RollTIde BuiltByBama,0.5
"@Kim_ASmith @Titans And the first time the Titans have used a 1st round pick on a defensive player since 2017, Adoree Jackson",ASmith And the first time the Titans have used a 1st round pick on a defensive player since 2017 Adoree Jackson,0.024999999999999994
@steelers @49ers @Seahawks @Buccaneers @Titans @Redskins,,0.0
@AmbassadorTrev @WUZ1045 @Titans I said the same thing! He’s a difference maker!,I said the same thing He s a difference maker,0.0
@crudestcub123 @Titans @616evans4 Ummmm no. I am saying one tweet doesn’t make one sexist. You can’t be for real.,Ummmm no I am saying one tweet doesn t make one sexist You can t be for real,0.2
@BIGJOEONTHEGO @Titans @TeresaMWalker somebody get @BoclairSports a chair!,somebody get a chair,0.0
@crudestcub123 @Titans @616evans4  https://t.co/4MnNIOm4Qw,,0.0
@crudestcub123 @Joeytide @Titans @616evans4 Cancel your season tickets. You will not be missed.,Cancel your season tickets You will not be missed,0.0
@3HL1045 @Titans Position of need.,Position of need,0.0
@DezBryant Tennessee Titans calling your name 👀👀👀 your bro Corey Davis needs some tips to become who you are! Beast!,Tennessee Titans calling your name your bro Corey Davis needs some tips to become who you are Beast,0.0
@nflnetwork that was some pretty bad coverage on the @Titans  pick. Was it even 30sec? https://t.co/vIu3lbWqjx,that was some pretty bad coverage on the pick Was it even 30sec,-0.22499999999999992
@TylerSchnarr @Joeytide @Titans @616evans4 I retweeted it as a bookmark for an article I am writing about degrading… https://t.co/JVjMR9L3Uu,I retweeted it as a bookmark for an article I am writing about degrading,0.0
@SECNetwork @AlabamaFTBL @Titans @616evans4 @UA_Athletics Complete joke,Athletics Complete joke,0.1
@3HL1045 @Titans  https://t.co/qCJdi7gq4Q,,0.0
@Titans what's it take to get your team to follow you?! Ask me anything I'll do it! I'm Diehard and just want some love! #TitanMeUpScotty!,what s it take to get your team to follow you Ask me anything I ll do it I m Diehard and just want some love TitanMeUpScotty,0.5
"@616evans4  Welcome to the @Titans family, Mister Evans.  We’re happy to have you.",Welcome to the family Mister Evans We re happy to have you,0.8
An exclusive photo of @Titans media war room.  A lot of awards they’ve won.  I think. At least @TeresaMWalker has w… https://t.co/3NWbE8TR7b,An exclusive photo of media war room A lot of awards they ve won I think At least has w,-0.3
"@jwyattsports @Titans @616evans4 @KingHenry_2 I agree, like and embrace this pick.  Nicely done.",2 I agree like and embrace this pick Nicely done,0.6
@Titans @AlabamaFTBL @616evans4 Solid pick https://t.co/jsuzXuQXWK,Solid pick,0.0
@crudestcub123 @Titans @KingHenry_2 @AlabamaFTBL Dude old enough to be my dad is talking about my follower to follo… https://t.co/Kye7uBbQ3T,2 Dude old enough to be my dad is talking about my follower to follo,0.05
"@whittyboy24 @Titans @nflnetwork Hmm white guy trying to make excuses. Here’s a hint, there are no excuses for this… https://t.co/R2qQqS1HUz",Hmm white guy trying to make excuses Here s a hint there are no excuses for this,0.0
@Kim_ASmith @Titans  https://t.co/NeFYHYDuUG,ASmith,0.0
@Gnash00 @KB31_Era @Titans @DeionSanders  https://t.co/vctkQh8s5a,Era,0.0
