Raw Tweets,Clean Tweets,Sentiment
This Day In 1986: @BoJackson is drafted first overall by the Tampa Bay Buccaneers even though the dual sport star s… https://t.co/BFiZJ4EaeL,This Day In 1986 is drafted first overall by the Tampa Bay Buccaneers even though the dual sport star s,0.125
Top tampa bay buccaneers @rightrelevance influencers (https://t.co/5pewndLnB4) to follow https://t.co/wDR6v46Hty,Top tampa bay buccaneers influencers to follow,0.5
Per request: Tampa Bay and #Memphis fans after hearing the Bucs signed Riley Ferguson. #GoBucs☠️ | #GoTigersGo🐅 https://t.co/IlQZL9f8GL,Per request Tampa Bay and Memphis fans after hearing the Bucs signed Riley Ferguson GoBucs GoTigersGo,0.0
"@Buccaneers @VitaVea I love my team . Tampa Bay Buccaneers
. https://t.co/OOl56ZSceG",I love my team Tampa Bay Buccaneers,0.5
Congrats to Godwin Igwebuike on signing with the Tampa Bay Buccaneers ☠️! https://t.co/Zy8HUeUfR8,Congrats to Godwin Igwebuike on signing with the Tampa Bay Buccaneers,0.0
Tampa Bay Buccaneers Sign Syracuse Orange WR Ervin Philips as Free Agent https://t.co/SLjNYJGMoY,Tampa Bay Buccaneers Sign Syracuse Orange WR Ervin Philips as Free Agent,0.4
Biggest post-draft questions for Buccaneers and rest of the league - Jenna Laine (ESPN) https://t.co/R4hlz394E8,Biggest post draft questions for Buccaneers and rest of the league Jenna Laine ESPN,0.0
Biggest post-draft questions for Buccaneers and rest of the league - Jenna Laine (ESPN) https://t.co/MLpGcz01A5,Biggest post draft questions for Buccaneers and rest of the league Jenna Laine ESPN,0.0
Biggest post-draft questions for Buccaneers and rest of the league - Jenna Laine (ESPN) https://t.co/0M2541c1Tj,Biggest post draft questions for Buccaneers and rest of the league Jenna Laine ESPN,0.0
Chris Conte rips #Bucs' fan on Twitter https://t.co/j3POel4Uxb via @thebucswire,Chris Conte rips Bucs fan on Twitter via,0.0
"If you are a #TampaBayBuccaneers Fan,Get your #NFL #GameDay Gear Here
https://t.co/bAbMgPjhG1 #TampaBay #Buccaneers https://t.co/7zrMlCcNL3",If you are a TampaBayBuccaneers Fan Get your NFL GameDay Gear Here TampaBay Buccaneers,0.0
The best receiver in @pennfb history has finally found out his next destination. @jwat05 has become @penn's first N… https://t.co/F9KVgxGBYe,The best receiver in history has finally found out his next destination has become s first N,0.3125
Tampa Bay Buccaneers Sign Syracuse Orange WR Ervin Philips as Free Agent https://t.co/cEvdldUEHj,Tampa Bay Buccaneers Sign Syracuse Orange WR Ervin Philips as Free Agent,0.4
Parrot to deliver name of Bucs' 4th-round pick https://t.co/adhauY1kRq,Parrot to deliver name of Bucs 4th round pick,-0.2
Congratulations to Josh Liddell on getting drafted by the Tampa Bay Buccaneers ✊🏾🔥,Congratulations to Josh Liddell on getting drafted by the Tampa Bay Buccaneers,0.0
ICYMI: Riley Ferguson goes undrafted but signs with the Tampa Bay Buccaneers as a free agent.  https://t.co/SPVicvmLiu #Memphis,ICYMI Riley Ferguson goes undrafted but signs with the Tampa Bay Buccaneers as a free agent Memphis,0.4
"Tampa Bay Buccaneers NFL Draft 9Fifty Snapback Cap 
https://t.co/MusHyr4OHt 
#TampaBayBuccaneers #hat #cap",Tampa Bay Buccaneers NFL Draft 9Fifty Snapback Cap TampaBayBuccaneers hat cap,0.0
24 Hours: Becoming a Buccaneer with Vita Vea - Official Site https://t.co/sqZvJpRYu2,24 Hours Becoming a Buccaneer with Vita Vea Official Site,0.45
"@fujohnr @Nola_Nathan @frisbeerab @FluFighterBK 
Some AAC QB competition brewing in Tampa

Memphis' Riley Ferguson… https://t.co/X1Kp8gB6Ps",Nathan Some AAC QB competition brewing in Tampa Memphis Riley Ferguson,0.0
Tampa Bay Buccaneers: Three things to know about Justin Watson https://t.co/c8vgLypTN1 https://t.co/9Y5LgU7IZh,Tampa Bay Buccaneers Three things to know about Justin Watson,0.0
SAU Football All-American Tanner Hudson signs with Tampa Bay Buccaneers as a free agent https://t.co/sU9XMadYlA.… https://t.co/vn1dZzjHqn,SAU Football All American Tanner Hudson signs with Tampa Bay Buccaneers as a free agent,0.2
More good news continues to pour in for former @CuseFootball stars. Our all-time reception leader at SU Ervin Phili… https://t.co/hokrP6ELhd,More good news continues to pour in for former stars Our all time reception leader at SU Ervin Phili,0.39999999999999997
"#ICYMI

Former @McKinneyNorthHS RB Ronald Jones II (@rojo) goes No. 38 to the @Buccaneers in the #NFLDraft

✍️:… https://t.co/PWiYR37xMc",ICYMI Former RB Ronald Jones II goes No 38 to the in the NFLDraft,0.0
Congrats to Jordan Huff on earning an opportunity with the Tamp Bay @Buccaneers ! #NIU2NFL #theHardWay https://t.co/kkt6LamhYV,Congrats to Jordan Huff on earning an opportunity with the Tamp Bay NIU2NFL theHardWay,0.0
Tampa Bay Buccaneers: Three things to know about Alex Cappa https://t.co/X5Hlh9DAHm https://t.co/VcJpP8sxKu,Tampa Bay Buccaneers Three things to know about Alex Cappa,0.0
Syracuse Football: Ervin Philips signs deal with Tampa Bay Buccaneers - Inside the Loud House https://t.co/yRPtOsn6GL,Syracuse Football Ervin Philips signs deal with Tampa Bay Buccaneers Inside the Loud House,0.1
Excited to share with #PowerGospel friends that @jwat05 received the #NFLDraft call! Is now a member of the Tampa B… https://t.co/vGp3PiGZmc,Excited to share with PowerGospel friends that received the NFLDraft call Is now a member of the Tampa B,0.375
"Teams I thought had a very good draft:

Chicago #Bears
Atlanta #Falcons 
Carolina #Panthers
Dallas #Cowboys 
Indian… https://t.co/vyMqFPF3FN",Teams I thought had a very good draft Chicago Bears Atlanta Falcons Carolina Panthers Dallas Cowboys Indian,0.9099999999999999
@aml_buccaneers we wish him the best at Tampa Bay,buccaneers we wish him the best at Tampa Bay,1.0
Jack Cichy NFL Draft 2018: Scouting Report for Tampa Bay Buccaneers Pick https://t.co/PlhiHRziFF https://t.co/Zh7SS5HuAR,Jack Cichy NFL Draft 2018 Scouting Report for Tampa Bay Buccaneers Pick,0.0
Tampa Bay Buccaneers: 2018 NFL Draft recap https://t.co/pK4bOMozsx https://t.co/LCbbLDS7rZ,Tampa Bay Buccaneers 2018 NFL Draft recap,0.0
"Sì è concluso il Draft NFL 2018, ecco le prime impressioni su quello dei Tampa Bay Buccaneers... https://t.co/645zvul5UG",S concluso il Draft NFL 2018 ecco le prime impressioni su quello dei Tampa Bay Buccaneers,0.0
Tampa Bay Buccaneers vs. Jacksonville Jaguars Pre-Season Tickets https://t.co/dZME5Kn2HI,Tampa Bay Buccaneers vs Jacksonville Jaguars Pre Season Tickets,0.0
Tampa Bay Buccaneers: Three things to know about Jordan Whitehead https://t.co/If41ecYpXm https://t.co/1Qds9HgJFJ,Tampa Bay Buccaneers Three things to know about Jordan Whitehead,0.0
Chris Conte rips Bucs' fan on Twitter | Bucs Wire via @thebucswire https://t.co/JbBvqCwnry,Chris Conte rips Bucs fan on Twitter Bucs Wire via,0.0
Tampa Bay Buccaneers: Three things to know about Jack Cichy #Buccaneers  https://t.co/Sv8VEzKhRS https://t.co/4rRksUv1Ym,Tampa Bay Buccaneers Three things to know about Jack Cichy Buccaneers,0.0
#news [NFL] Week 8: The battle of the pirates (Oakland Raiders vs Tampa Bay Buccaneers 30-24)… https://t.co/FN7FpfzLdW,news NFL Week 8 The battle of the pirates Oakland Raiders vs Tampa Bay Buccaneers 30 24,0.0
"NFL Tampa Bay Buccaneers Crystal View Team Luggage Tag, Steel Blue, 7.5-inches by 3-inches… https://t.co/J0UJYJMWws",NFL Tampa Bay Buccaneers Crystal View Team Luggage Tag Steel Blue 7 5 inches by 3 inches,0.0
Tampa Bay Takes Ivy-Leaguer Watson at No. 144 https://t.co/mQ62h2RDX7 https://t.co/V80sWmgmJY,Tampa Bay Takes Ivy Leaguer Watson at No 144,0.0
"#New York Giants trading Jason #Pierre-Paul, fourth-round pick to #Tampa Bay Buccaneers.  https://t.co/EhY4PbBOzq",New York Giants trading Jason Pierre Paul fourth round pick to Tampa Bay Buccaneers,-0.02121212121212122
Tampa Bay Takes CB Davis at No. 63 #Buccaneers  https://t.co/869lJBDdX6 https://t.co/v8BxwFE4e4,Tampa Bay Takes CB Davis at No 63 Buccaneers,0.0
"NFL Tampa Bay Buccaneers Crystal View Team Luggage Tag, Steel Blue, 7.5-inches by 3-inches… https://t.co/f2MZn6IeoU",NFL Tampa Bay Buccaneers Crystal View Team Luggage Tag Steel Blue 7 5 inches by 3 inches,0.0
This NFL team will be winging it. https://t.co/7E772ZKbQ5,This NFL team will be winging it,0.0
Former SU wide receiver Ervin Philips signs as undrafted free agent with Tampa Bay Buccaneers - The Daily Orange https://t.co/Wog0XMbP1g,Former SU wide receiver Ervin Philips signs as undrafted free agent with Tampa Bay Buccaneers The Daily Orange,0.07500000000000001
#NFL https://t.co/kL13xX33j9 Tampa Bay Buccaneers' 2018 draft: Analysis for every pick,NFL Tampa Bay Buccaneers 2018 draft Analysis for every pick,0.0
Former Camden standout Tanner Hudson signs free-agent deal as a TE for the Tampa Bay Buccaneers!,Former Camden standout Tanner Hudson signs free agent deal as a TE for the Tampa Bay Buccaneers,0.2
50% off $13.99 Tampa Bay Buccaneers Line to Gain T-Shirt - Red https://t.co/ie7HxKKY0w https://t.co/0YrFdk61Ku,50 off 13 99 Tampa Bay Buccaneers Line to Gain T Shirt Red,0.0
"When our @Buccaneers GM @jasonrlicht continuously smiles like this while introducing our first round pick, how can… https://t.co/P9YO2Dzw7L",When our GM continuously smiles like this while introducing our first round pick how can,0.024999999999999994
Tampa Bay Buccaneers select Penn wide receiver Justin Watson - The Pewter Plank https://t.co/3VMtvTjK0V,Tampa Bay Buccaneers select Penn wide receiver Justin Watson The Pewter Plank,-0.1
Congrats to Olympian Alumni Sergio Bailey on signing with the Tampa Bay Buccaneers ! Bailey spent some time at Southwestern CC .,Congrats to Olympian Alumni Sergio Bailey on signing with the Tampa Bay Buccaneers Bailey spent some time at Southwestern CC,-0.1
https://t.co/PMahX1dPEN,,0.0
Tampa Bay Buccaneers draft Wisconsin's Jack Cichy - The Pewter Plank https://t.co/7UEoAIei2w,Tampa Bay Buccaneers draft Wisconsin s Jack Cichy The Pewter Plank,0.0
Just to put the highlight on my 2018 University of Memphis QB. Congratulations and put the biggest chip on your sho… https://t.co/tuVJeyp625,Just to put the highlight on my 2018 University of Memphis QB Congratulations and put the biggest chip on your sho,0.0
Tampa Bay Buccaneers New Era 2018 NFL Draft Spotlight 59FIFTY Fitted Hat - https://t.co/Jfh8WhhgUS https://t.co/zI9bvAk6rS,Tampa Bay Buccaneers New Era 2018 NFL Draft Spotlight 59FIFTY Fitted Hat,0.13636363636363635
"I'm told Julian Allen, Devin Farrior and Curtis Mikell have received rookie mini camp tryout invitations from the T… https://t.co/qS26fHmisE",I m told Julian Allen Devin Farrior and Curtis Mikell have received rookie mini camp tryout invitations from the T,0.0
